"individual","variable","time_idx","value","time"
106,1,1,0.18532331835689,0
107,1,1,0.000750401389210009,0
108,1,1,0.117791889054088,0
109,1,1,-0.00125888957721153,0
110,1,1,0.13772410647232,0
111,1,1,0.04022888315384,0
112,1,1,-0.0165701755623124,0
113,1,1,0.19901441094175,0
114,1,1,-0.0369790160419225,0
115,1,1,0.120780246531791,0
116,1,1,0.193261388224434,0
117,1,1,-0.0203820378167974,0
118,1,1,-0.0012674897273488,0
119,1,1,0.0550487599167293,0
120,1,1,0.26494735387339,0
121,1,1,0.342210600930101,0
122,1,1,-0.0123765590346392,0
123,1,1,-0.00213890391771851,0
124,1,1,0.386444979709565,0
125,1,1,0.0239701963463794,0
126,1,1,0.109319163478428,0
127,1,1,0.129755559647918,0
128,1,1,0.00931239024111314,0
129,1,1,0.0915665964050937,0
130,1,1,0.022446096216428,0
131,1,1,-0.000385775975542628,0
132,1,1,-0.000229621822634874,0
133,1,1,-0.0111326079043243,0
134,1,1,0.104492255128879,0
135,1,1,0.000418315474992877,0
136,1,1,-0.00694287006523667,0
137,1,1,-0.0270047334462063,0
138,1,1,0.00987617626155488,0
139,1,1,-0.0171371772580675,0
140,1,1,0.00805101201771542,0
141,1,1,-0.0141946360885071,0
142,1,1,0.283065097684257,0
143,1,1,0.10575397296309,0
144,1,1,-0.00948501672816221,0
145,1,1,0.0424614847377344,0
146,1,1,0.179358327195402,0
147,1,1,0.152591984319297,0
148,1,1,0.194221602719246,0
149,1,1,0.0533303269915232,0
150,1,1,0.205755448293862,0
151,1,1,0.262509051133042,0
152,1,1,-0.0106644443872627,0
153,1,1,0.149794445491461,0
154,1,1,-0.0104159340552559,0
155,1,1,-0.0111141198822552,0
156,1,1,-0.00154723673035409,0
157,1,1,-0.0217313571508275,0
158,1,1,0.0297151818295867,0
159,1,1,0.188925914037523,0
160,1,1,0.0541750303472543,0
161,1,1,0.135411437024056,0
162,1,1,0.00456721825836524,0
163,1,1,0.246611650427324,0
164,1,1,-0.0157966299101597,0
165,1,1,0.157928238522224,0
166,1,1,0.0102676290032481,0
167,1,1,0.228058242833455,0
168,1,1,0.211623621635523,0
169,1,1,-0.0200490852717343,0
170,1,1,-0.0176729571537155,0
171,1,1,0.267178640275773,0
172,1,1,-0.00215228926992391,0
173,1,1,0.00150893953042601,0
174,1,1,-0.0127340754228092,0
175,1,1,0.0188922559425929,0
176,1,1,0.152725152355394,0
177,1,1,-0.0014297148291338,0
178,1,1,-0.0141507228583046,0
179,1,1,0.178840414139794,0
180,1,1,0.166302420042747,0
181,1,1,0.219323009562994,0
182,1,1,0.0837764316142762,0
183,1,1,-0.0119342571075806,0
184,1,1,0.0298557779359059,0
185,1,1,0.156297360242333,0
186,1,1,-3.28811507531985e-06,0
187,1,1,0.0362228466770675,0
188,1,1,0.14740012236501,0
189,1,1,0.0825355363834938,0
190,1,1,0.00202002514390668,0
191,1,1,0.309319281352624,0
192,1,1,0.00603535866530073,0
193,1,1,0.0103704524945526,0
194,1,1,0.389627060953861,0
195,1,1,0.162102624962914,0
196,1,1,-0.0311292936700189,0
197,1,1,-0.00271253327178721,0
198,1,1,0.00171064851772632,0
199,1,1,0.150720556301714,0
200,1,1,0.269964019987708,0
201,1,1,0.136486419114139,0
202,1,1,0.00544573037124716,0
203,1,1,0.187346372599066,0
204,1,1,0.00277986775402823,0
205,1,1,-0.00892259738660655,0
206,1,1,-0.0363512625863313,0
207,1,1,-0.0188307727145744,0
208,1,1,0.175392005560948,0
209,1,1,0.181167897559225,0
210,1,1,0.236700675878844,0
211,1,1,-0.0523925276526433,0
212,1,1,0.0188668216108308,0
213,1,1,-0.0265048692215488,0
214,1,1,0.202598634117422,0
215,1,1,0.286769092599538,0
216,1,1,0.0103176229207752,0
217,1,1,-0.00871777397155656,0
218,1,1,0.0106081516322427,0
219,1,1,0.152238190538214,0
220,1,1,-0.0108785175114268,0
221,1,1,0.219810754882392,0
222,1,1,0.0657130256856817,0
223,1,1,0.0176960869050708,0
224,1,1,-0.000344505720414633,0
225,1,1,0.021350159978921,0
226,1,1,0.0191887504997147,0
227,1,1,0.0317580958537057,0
228,1,1,0.104900937534128,0
229,1,1,-0.00372837274869293,0
230,1,1,0.00364781096198555,0
231,1,1,0.11097817626106,0
232,1,1,0.00573816851109769,0
233,1,1,0.00788467813524858,0
234,1,1,0.0058626174762705,0
235,1,1,0.0507606506485192,0
236,1,1,0.280904434051772,0
237,1,1,0.34738579788829,0
238,1,1,0.125513355523723,0
239,1,1,0.00996559433865194,0
240,1,1,0.242085667371285,0
241,1,1,0.00363007495193393,0
242,1,1,0.15749191043218,0
243,1,1,-0.0251128493866586,0
244,1,1,-0.0207625147018334,0
245,1,1,0.00992782234792806,0
246,1,1,-0.0132809916764194,0
247,1,1,0.270141988098084,0
248,1,1,0.00972028096791712,0
249,1,1,0.215663796554478,0
250,1,1,-0.0106813012130622,0
251,1,1,0.0496832138220379,0
252,1,1,-0.0228157603317603,0
253,1,1,0.0855081080540613,0
254,1,1,-0.0658956570619609,0
255,1,1,0.00200808772713694,0
256,1,1,0.109321382173584,0
257,1,1,0.00500882908345259,0
258,1,1,0.0638271420951851,0
259,1,1,-0.00293277298425541,0
260,1,1,0.237824066840804,0
261,1,1,0.308583912777583,0
262,1,1,0.0827201528335519,0
263,1,1,0.00580811824483312,0
264,1,1,0.22466999112909,0
265,1,1,0.242156262858649,0
266,1,1,0.0327078109256314,0
267,1,1,0.0238094267510149,0
268,1,1,0.0131400121738065,0
269,1,1,0.0385189541087412,0
270,1,1,0.105966472193252,0
271,1,1,0.0134090706087056,0
272,1,1,0.0356169139244338,0
273,1,1,0.0850368031873905,0
274,1,1,-0.0251945081753034,0
275,1,1,0.098693103315812,0
276,1,1,0.10170965536306,0
277,1,1,0.0321061277810145,0
278,1,1,0.269410589301327,0
279,1,1,-0.0186323571588968,0
280,1,1,-0.00801710957248733,0
281,1,1,0.0318435061085547,0
282,1,1,-0.0490542198036838,0
283,1,1,-0.0126474697090086,0
284,1,1,0.117225672702502,0
285,1,1,0.0750302787904711,0
286,1,1,0.117975496164671,0
287,1,1,0.0171008440398416,0
288,1,1,0.116141733404066,0
289,1,1,0.0803959642990358,0
290,1,1,0.207727775738937,0
291,1,1,0.094491632038713,0
292,1,1,0.00487173576957178,0
293,1,1,0.0743460732140772,0
294,1,1,0.431729417876353,0
295,1,1,0.0454340339349437,0
296,1,1,-0.00321893822198356,0
297,1,1,-0.0200576933242393,0
298,1,1,0.0116435482345939,0
299,1,1,0.153412974177984,0
300,1,1,0.169672557002577,0
301,1,1,0.17850709987986,0
302,1,1,-0.0111773805816635,0
303,1,1,-0.015497723044511,0
304,1,1,0.177956581632216,0
305,1,1,-0.0231226570347709,0
306,1,1,0.219652846988719,0
307,1,1,0.00471822110621118,0
308,1,1,0.133689718619651,0
309,1,1,0.109222136848754,0
310,1,1,0.236219542551158,0
311,1,1,0.109450380189146,0
312,1,1,0.0731335868694487,0
313,1,1,0.108221219857242,0
314,1,1,-0.0124756915821577,0
315,1,1,0.023854095106222,0
316,1,1,0.343962730936646,0
317,1,1,-0.0274743913117265,0
318,1,1,-0.0209270873999937,0
319,1,1,0.00215773841669668,0
320,1,1,0.0211023596204181,0
321,1,1,-0.0530931014145825,0
322,1,1,-0.010467201805611,0
323,1,1,0.0486166281867523,0
324,1,1,0.301353851419476,0
325,1,1,0.037371227245921,0
326,1,1,-0.0125103876398317,0
327,1,1,0.0759743192573396,0
328,1,1,0.0809637528792919,0
329,1,1,-0.0185026028904053,0
330,1,1,0.0537654111818893,0
331,1,1,0.115528477232141,0
332,1,1,-0.012296785417791,0
333,1,1,-0.0271570096920532,0
334,1,1,0.0174917423966504,0
335,1,1,-0.0126513053402114,0
336,1,1,0.301530811599979,0
337,1,1,-0.0185920807995247,0
338,1,1,-0.0240798849483281,0
339,1,1,0.0900408894785318,0
340,1,1,0.0104696465844798,0
341,1,1,0.170494101177877,0
342,1,1,0.270277735280016,0
343,1,1,0.0334506157461719,0
344,1,1,0.00400438587851203,0
345,1,1,-0.023876959714546,0
346,1,1,0.027265350405832,0
347,1,1,0.226645596789313,0
348,1,1,-0.0223258864280752,0
349,1,1,0.26526374823871,0
350,1,1,0.0283757311259859,0
351,1,1,0.230830974196289,0
352,1,1,0.139769446724339,0
353,1,1,0.00843940423987,0
354,1,1,0.000110514161736053,0
355,1,1,0.0743208932123613,0
356,1,1,0.00930657217561193,0
357,1,1,0.152998517457963,0
358,1,1,0.0782557183186371,0
359,1,1,0.133704652127911,0
360,1,1,0.207411278448762,0
361,1,1,0.321773060557704,0
362,1,1,0.157466807961529,0
363,1,1,0.253809569039775,0
364,1,1,0.164928926502947,0
365,1,1,0.00147117994662947,0
366,1,1,0.199218320808445,0
367,1,1,-0.00853413518489034,0
368,1,1,0.131861271030894,0
369,1,1,0.0208759694696865,0
370,1,1,0.0668254353130526,0
371,1,1,0.083405613031308,0
372,1,1,0.0180984454945665,0
373,1,1,0.212285887796371,0
374,1,1,0.00744758849736754,0
375,1,1,0.318929057797512,0
376,1,1,0.188203965583823,0
377,1,1,0.259968111182394,0
378,1,1,0.0185311201944648,0
379,1,1,0.15301418016571,0
380,1,1,0.00853315279407774,0
381,1,1,-0.0147227935016337,0
382,1,1,0.00821312796622004,0
383,1,1,0.307738940946595,0
384,1,1,0.329803320539611,0
385,1,1,0.143484500883828,0
386,1,1,0.00150333285053874,0
387,1,1,-0.00148375434548419,0
388,1,1,0.0141462037756445,0
389,1,1,-0.0261381659901248,0
390,1,1,0.154234689003273,0
391,1,1,-0.0232812402783499,0
392,1,1,0.192890989025853,0
393,1,1,-0.00689731385742628,0
394,1,1,-0.0042909939413317,0
395,1,1,0.0995032526502949,0
396,1,1,0.147214057012264,0
397,1,1,0.241886102908783,0
398,1,1,-0.000577491276275204,0
399,1,1,0.0199617606559955,0
400,1,1,0.00839509107812684,0
1,2,1,0.240266039967478,0
2,2,1,0.472257026430493,0
3,2,1,0.0759285261710237,0
4,2,1,-0.0172812072823504,0
5,2,1,0.549682628190388,0
6,2,1,0.739804325787162,0
7,2,1,0.35290206216252,0
8,2,1,0.244700446447297,0
9,2,1,0.627246075646416,0
10,2,1,0.551957232038534,0
11,2,1,0.490998445237076,0
12,2,1,0.469351305602132,0
13,2,1,0.173598985995892,0
14,2,1,0.62317783251797,0
15,2,1,0.706071920733214,0
16,2,1,0.254639251240986,0
17,2,1,0.499780309633729,0
18,2,1,0.375565701294298,0
19,2,1,0.535187933451543,0
20,2,1,0.289724476586339,0
21,2,1,0.0316554805134401,0
22,2,1,0.133835976203863,0
23,2,1,0.378121763708525,0
24,2,1,0.281764768882856,0
25,2,1,0.201882072026818,0
26,2,1,0.336996069153787,0
27,2,1,0.431878566406867,0
28,2,1,0.544784335400107,0
29,2,1,0.533062914618395,0
30,2,1,0.270188413934779,0
31,2,1,0.609698551824204,0
32,2,1,0.312612855358484,0
33,2,1,0.181739438870142,0
34,2,1,0.264564279277857,0
35,2,1,0.353336866558562,0
36,2,1,0.36446593733875,0
37,2,1,0.23615492409455,0
38,2,1,0.424332089737866,0
39,2,1,0.571555366980225,0
40,2,1,0.362997700390024,0
41,2,1,0.715329865049385,0
42,2,1,0.440733460293394,0
43,2,1,0.0131989202286049,0
44,2,1,0.0317480355463349,0
45,2,1,0.26676365890194,0
46,2,1,0.555018817332921,0
47,2,1,0.816403754058613,0
48,2,1,0.386332573129788,0
49,2,1,0.334003307094307,0
50,2,1,0.181534794747065,0
51,2,1,0.3794629022345,0
52,2,1,0.063958754441683,0
53,2,1,0.457156222184388,0
54,2,1,0.131635679503843,0
55,2,1,0.202803645407777,0
56,2,1,0.431147038569675,0
57,2,1,0.697140283977453,0
58,2,1,0.222981141476042,0
59,2,1,0.567642418547066,0
60,2,1,0.388361541308348,0
61,2,1,0.198449284936094,0
62,2,1,0.305474517317872,0
63,2,1,0.45036942989365,0
64,2,1,0.379528863479264,0
65,2,1,0.126869586038269,0
66,2,1,0.606116028522963,0
67,2,1,0.0671933728042793,0
68,2,1,0.378018622383541,0
69,2,1,0.506339942076504,0
70,2,1,0.409423637229843,0
71,2,1,0.902085827066883,0
72,2,1,0.293574276228888,0
73,2,1,0.539532960644376,0
74,2,1,0.48905480531138,0
75,2,1,0.519696865956652,0
76,2,1,0.269718037422389,0
77,2,1,0.885262721098295,0
78,2,1,0.704783725663425,0
79,2,1,0.242919018049673,0
80,2,1,0.673231962194575,0
81,2,1,0.539262784726168,0
82,2,1,0.30806540586788,0
83,2,1,0.526827182293758,0
84,2,1,0.469710812633895,0
85,2,1,0.724941873143046,0
86,2,1,0.275641577964583,0
87,2,1,0.198235550881069,0
88,2,1,0.15280764497705,0
89,2,1,0.38103153228729,0
90,2,1,0.503144687476668,0
91,2,1,0.258291191373724,0
92,2,1,-0.0509237844900815,0
93,2,1,0.627729463339104,0
94,2,1,0.0848834484264389,0
95,2,1,0.292024847743936,0
96,2,1,0.266332809137945,0
97,2,1,0.102181296118846,0
98,2,1,0.23898262121242,0
99,2,1,0.722063860019613,0
100,2,1,0.381006538977939,0
101,2,1,0.0447164590201022,0
102,2,1,0.274187649259301,0
103,2,1,0.0507175809570181,0
104,2,1,-0.120473650716183,0
105,2,1,0.646403015525982,0
106,2,1,0.32337669404371,0
107,2,1,-0.00480139448741874,0
108,2,1,0.264226592422876,0
109,2,1,0.3658447068571,0
110,2,1,0.275229934228414,0
111,2,1,0.731882065511163,0
112,2,1,0.375064640987069,0
113,2,1,0.632166906373516,0
114,2,1,0.0443895308798571,0
115,2,1,0.244999809249297,0
116,2,1,0.377092518807332,0
117,2,1,0.413853606120804,0
118,2,1,0.0804726792535635,0
119,2,1,0.263388080093052,0
120,2,1,0.453296970337997,0
121,2,1,0.941107412996719,0
122,2,1,0.658083862080857,0
123,2,1,0.236176082235728,0
124,2,1,1.20465169543018,0
125,2,1,0.587617556768394,0
126,2,1,0.263770042797213,0
127,2,1,0.25530944889427,0
128,2,1,0.551593606591832,0
129,2,1,0.342065951483323,0
130,2,1,0.318061470299525,0
131,2,1,0.168704798627619,0
132,2,1,0.370100241637311,0
133,2,1,0.00691930953079768,0
134,2,1,0.214591305890888,0
135,2,1,0.0312966762217105,0
136,2,1,0.303146010041636,0
137,2,1,0.516029955412994,0
138,2,1,0.779520302878004,0
139,2,1,0.623334029714009,0
140,2,1,0.199455044178944,0
141,2,1,0.309529886493395,0
142,2,1,0.874464079700996,0
143,2,1,0.114725168048938,0
144,2,1,0.410483888629018,0
145,2,1,0.788752994922884,0
146,2,1,0.298673037327565,0
147,2,1,0.464466722327711,0
148,2,1,0.358304735839576,0
149,2,1,0.0571407405632884,0
150,2,1,0.627034136736517,0
151,2,1,0.814232563179009,0
152,2,1,-0.0288476720770541,0
153,2,1,0.325764276903393,0
154,2,1,-0.0261666979271293,0
155,2,1,0.348064115447279,0
156,2,1,0.642652850451606,0
157,2,1,0.184805075250144,0
158,2,1,0.510026928065085,0
159,2,1,0.305563028506824,0
160,2,1,0.0997065807032928,0
161,2,1,0.438957123571812,0
162,2,1,0.0356519943716082,0
163,2,1,0.800416638894888,0
164,2,1,0.227628019795072,0
165,2,1,0.613214338418565,0
166,2,1,0.309529554026215,0
167,2,1,0.632397214428959,0
168,2,1,0.403913992676542,0
169,2,1,-0.0365117016778211,0
170,2,1,0.175043057124856,0
171,2,1,0.565464279810999,0
172,2,1,0.465907196322583,0
173,2,1,0.606669809126313,0
174,2,1,0.342984063867874,0
175,2,1,-0.0293893099046736,0
176,2,1,0.311075802545643,0
177,2,1,0.218326734973313,0
178,2,1,0.517013513136463,0
179,2,1,0.341241069733933,0
180,2,1,0.382413547616695,0
181,2,1,0.762637971702098,0
182,2,1,0.139813449469663,0
183,2,1,0.518195875007611,0
184,2,1,0.712003646879066,0
185,2,1,0.29339389331303,0
186,2,1,0.480652799685592,0
187,2,1,0.0833004877127018,0
188,2,1,0.303533826155434,0
189,2,1,0.347088241132737,0
190,2,1,1.00367736534568,0
191,2,1,0.598468938987409,0
192,2,1,0.167212601237564,0
193,2,1,0.0102343725411016,0
194,2,1,0.656411880362849,0
195,2,1,0.248892508521926,0
196,2,1,-0.0761136503117376,0
197,2,1,0.307399086791655,0
198,2,1,0.924940735920306,0
199,2,1,0.285116722823535,0
200,2,1,0.815528026683071,0
201,2,1,0.378158140214613,0
202,2,1,0.309654592016985,0
203,2,1,0.414542746182288,0
204,2,1,0.320962913435444,0
205,2,1,0.881861902765375,0
206,2,1,0.653898706659122,0
207,2,1,0.618743018546105,0
208,2,1,0.378697836317583,0
209,2,1,0.301428328389855,0
210,2,1,0.779414856368856,0
211,2,1,0.178226373752692,0
212,2,1,0.169195767059422,0
213,2,1,0.613596733597405,0
214,2,1,0.463996563521464,0
215,2,1,0.944521716390858,0
216,2,1,0.286281733754997,0
217,2,1,0.496824480007661,0
218,2,1,0.690123081859642,0
219,2,1,0.516341410713544,0
220,2,1,0.9641464796262,0
221,2,1,0.653811908478801,0
222,2,1,0.112827650974845,0
223,2,1,0.219026014732851,0
224,2,1,0.0587099245561283,0
225,2,1,0.184612383309702,0
226,2,1,0.396818914841367,0
227,2,1,0.758173606088609,0
228,2,1,0.363644073225292,0
229,2,1,0.566229328717006,0
230,2,1,1.03450561590371,0
231,2,1,0.36621339686935,0
232,2,1,-0.0358252942882344,0
233,2,1,0.785594383304121,0
234,2,1,0.179268799025403,0
235,2,1,0.153975760262674,0
236,2,1,0.814609767219769,0
237,2,1,1.08375324630326,0
238,2,1,0.259128111662735,0
239,2,1,0.398488077819393,0
240,2,1,0.878542758843721,0
241,2,1,0.767391235862153,0
242,2,1,0.322157897638278,0
243,2,1,0.78556674704723,0
244,2,1,0.452924041535419,0
245,2,1,0.55582061556563,0
246,2,1,0.616563186306334,0
247,2,1,0.912926098768897,0
248,2,1,0.0712136393035689,0
249,2,1,0.411313852930872,0
250,2,1,0.481215183828173,0
251,2,1,0.159954349741597,0
252,2,1,0.440327184705623,0
253,2,1,0.305401102347492,0
254,2,1,-0.103983926822622,0
255,2,1,0.583967969434166,0
256,2,1,0.2241306830661,0
257,2,1,0.0524827569341156,0
258,2,1,0.221630488779343,0
259,2,1,0.348756578471489,0
260,2,1,0.43945085332544,0
261,2,1,0.829360537573868,0
262,2,1,0.200858765421102,0
263,2,1,0.0526082244974558,0
264,2,1,0.44724388333383,0
265,2,1,0.739196095598573,0
266,2,1,0.770237292076922,0
267,2,1,0.222515588167784,0
268,2,1,0.0995762656383216,0
269,2,1,0.219068133158547,0
270,2,1,0.104206450532661,0
271,2,1,0.808192632833318,0
272,2,1,0.36353915241097,0
273,2,1,0.260062115116546,0
274,2,1,0.201633856037943,0
275,2,1,0.149554633683092,0
276,2,1,0.193825925985394,0
277,2,1,0.450861877040046,0
278,2,1,0.508510497287494,0
279,2,1,0.758505030107205,0
280,2,1,0.17880689100889,0
281,2,1,0.481046606647947,0
282,2,1,-0.123529990221095,0
283,2,1,0.380893532519034,0
284,2,1,0.186213760467684,0
285,2,1,0.216542499379807,0
286,2,1,0.247041036416376,0
287,2,1,0.0371562338088351,0
288,2,1,0.414993907785604,0
289,2,1,0.127433443008906,0
290,2,1,0.62370004161199,0
291,2,1,0.158053768432785,0
292,2,1,0.556446497560711,0
293,2,1,0.180367234459922,0
294,2,1,0.859615380447184,0
295,2,1,0.167878010724817,0
296,2,1,0.572267208837598,0
297,2,1,-0.0157393488639668,0
298,2,1,0.410134836972525,0
299,2,1,0.367055885648636,0
300,2,1,0.499175764816674,0
301,2,1,0.360692075114862,0
302,2,1,0.322446228510132,0
303,2,1,0.226763025583212,0
304,2,1,0.359983222527247,0
305,2,1,0.361276413990579,0
306,2,1,0.45403428219675,0
307,2,1,0.570499253577171,0
308,2,1,0.266661243504688,0
309,2,1,0.421167949840151,0
310,2,1,0.750400607102286,0
311,2,1,0.426425152906881,0
312,2,1,0.165415952186976,0
313,2,1,0.18249021508879,0
314,2,1,0.47447595471772,0
315,2,1,0.437629777340548,0
316,2,1,1.06596052486222,0
317,2,1,0.518415549609213,0
318,2,1,0.445567852520579,0
319,2,1,0.213115725307479,0
320,2,1,0.0984084118104833,0
321,2,1,-0.156422023388809,0
322,2,1,0.235637659511167,0
323,2,1,0.0693510193085689,0
324,2,1,0.937033559200674,0
325,2,1,0.454229769906702,0
326,2,1,0.396879813192991,0
327,2,1,0.249144983368275,0
328,2,1,0.356375038645507,0
329,2,1,0.294616911496751,0
330,2,1,0.221061558008615,0
331,2,1,0.327275509821189,0
332,2,1,0.446198641175694,0
333,2,1,0.808994455723202,0
334,2,1,0.608702382572899,0
335,2,1,-0.0763475678795227,0
336,2,1,0.863731506815446,0
337,2,1,0.46850991214348,0
338,2,1,0.258983591044603,0
339,2,1,0.331902913671629,0
340,2,1,0.170826720231335,0
341,2,1,0.559667191048062,0
342,2,1,0.760292497952632,0
343,2,1,0.489321985258378,0
344,2,1,0.319077668304368,0
345,2,1,0.1446177685529,0
346,2,1,0.115951687550493,0
347,2,1,0.607848666529398,0
348,2,1,0.00806738290476907,0
349,2,1,0.459698940734741,0
350,2,1,0.306070850060582,0
351,2,1,0.785257130538488,0
352,2,1,0.394064249270944,0
353,2,1,-0.0488449283407688,0
354,2,1,0.250635950249187,0
355,2,1,0.31111013416131,0
356,2,1,0.437060433913806,0
357,2,1,0.302001679999419,0
358,2,1,0.164755737056887,0
359,2,1,0.288055228260939,0
360,2,1,0.483085522985301,0
361,2,1,0.571943749772703,0
362,2,1,0.428650918369357,0
363,2,1,0.418483553128348,0
364,2,1,0.487923661048552,0
365,2,1,0.527722672347563,0
366,2,1,0.645717349359846,0
367,2,1,0.159485837936676,0
368,2,1,0.361647508328495,0
369,2,1,0.120410287186155,0
370,2,1,0.24595732665898,0
371,2,1,0.12656316886463,0
372,2,1,0.292032528244382,0
373,2,1,0.385533852220921,0
374,2,1,0.390969650410376,0
375,2,1,0.960963042194811,0
376,2,1,0.366074945436677,0
377,2,1,0.75554171087469,0
378,2,1,0.385755381169688,0
379,2,1,0.476448238343695,0
380,2,1,0.354259190328422,0
381,2,1,0.230063874365547,0
382,2,1,0.0626310936270637,0
383,2,1,1.02518661212919,0
384,2,1,1.07868346123672,0
385,2,1,0.239883306895652,0
386,2,1,0.577198561201427,0
387,2,1,0.279139951181384,0
388,2,1,0.956036773880236,0
389,2,1,-0.00270339911024176,0
390,2,1,0.462538565625014,0
391,2,1,0.0463400876923541,0
392,2,1,0.388724852230141,0
393,2,1,0.602271074103146,0
394,2,1,0.283761301851113,0
395,2,1,0.362643567950575,0
396,2,1,0.461615909591338,0
397,2,1,0.745529857537391,0
398,2,1,0.161793358859924,0
399,2,1,0.0467829541493424,0
400,2,1,0.0716856384212084,0
1,3,1,0.00748203348819624,0
2,3,1,0.10186647581043,0
3,3,1,0.0660165282408681,0
4,3,1,0.025218906001039,0
5,3,1,0.0193810779435875,0
6,3,1,0.126974790328338,0
7,3,1,0.140717920211252,0
8,3,1,0.0412643159697654,0
9,3,1,0.213193211367535,0
10,3,1,0.00743660234306414,0
11,3,1,0.379728996256632,0
12,3,1,0.0274075047429915,0
13,3,1,0.15539825698004,0
14,3,1,-0.0160812078975391,0
15,3,1,0.141867282383796,0
16,3,1,0.131560510217162,0
17,3,1,-0.0202374606380245,0
18,3,1,0.0217381858033502,0
19,3,1,0.0120267047304913,0
20,3,1,0.332165740062647,0
21,3,1,-0.0128244094067181,0
22,3,1,0.193865170050991,0
23,3,1,0.235942375348683,0
24,3,1,0.157896581062923,0
25,3,1,-0.0207634183398844,0
26,3,1,0.0258155555202921,0
27,3,1,-0.0297205773467595,0
28,3,1,0.225316025590109,0
29,3,1,0.00352118874556804,0
30,3,1,0.234918550763595,0
31,3,1,0.0270218575805069,0
32,3,1,0.0188481327786492,0
33,3,1,0.161732896479921,0
34,3,1,0.113350474807245,0
35,3,1,-0.0287267148999985,0
36,3,1,0.143885796522874,0
37,3,1,0.0106855902014635,0
38,3,1,-0.00913411380404686,0
39,3,1,0.101247065972022,0
40,3,1,0.29724572761018,0
41,3,1,-0.0181745116152794,0
42,3,1,0.219903030415661,0
43,3,1,0.221692066532004,0
44,3,1,0.123685872700986,0
45,3,1,-0.0124399722166829,0
