"individual","variable","time_idx","value","time"
34,2,1,0.727863687044568,0
35,2,1,0.719420733986334,0
36,2,1,0.411210070384734,0
37,2,1,0.418631709779722,0
38,2,1,0.263509559325922,0
39,2,1,0.240930350042828,0
40,2,1,0.393332362970301,0
41,2,1,0.292710717226257,0
42,2,1,0.432988961410351,0
43,2,1,0.114747968119201,0
44,2,1,0.689594488191707,0
45,2,1,0.507218697291108,0
46,2,1,0.189102435898113,0
47,2,1,0.406125248561995,0
48,2,1,0.186441755402625,0
49,2,1,0.459123469784979,0
50,2,1,0.450263549512223,0
51,2,1,0.35056945081226,0
52,2,1,0.488362634102065,0
53,2,1,0.261466411724904,0
54,2,1,0.528954576729718,0
55,2,1,0.23712218777208,0
56,2,1,0.877536994003915,0
57,2,1,0.0410964843477659,0
58,2,1,0.38076801055576,0
59,2,1,0.320133418364829,0
60,2,1,0.328452398336099,0
61,2,1,0.651423406851075,0
62,2,1,0.19674757008505,0
63,2,1,0.242023998050864,0
64,2,1,0.221661977701217,0
65,2,1,0.141625769386318,0
66,2,1,0.390780731591687,0
67,2,1,0.355790720428271,0
68,2,1,0.311590905565928,0
69,2,1,0.490886748053743,0
70,2,1,1.08316906768989,0
71,2,1,0.231731530652329,0
72,2,1,-0.147756045081277,0
73,2,1,0.479300429813276,0
74,2,1,0.298975278410075,0
75,2,1,0.30183165764599,0
76,2,1,0.439004378116158,0
77,2,1,0.43025624230552,0
78,2,1,0.122491853227263,0
79,2,1,0.310066720975259,0
80,2,1,0.464659464681667,0
81,2,1,0.496667463773852,0
82,2,1,0.37969507800096,0
83,2,1,0.403931380825564,0
84,2,1,0.665130851468878,0
85,2,1,0.282857327222326,0
86,2,1,0.592297538503273,0
87,2,1,0.827288830111492,0
88,2,1,0.377766886829787,0
89,2,1,0.221055673230886,0
90,2,1,0.797955529845503,0
91,2,1,0.7331650098227,0
92,2,1,0.385506364383914,0
93,2,1,0.58912528642824,0
94,2,1,0.175104114727359,0
95,2,1,0.893037470093511,0
96,2,1,0.199040961026872,0
97,2,1,1.13060233978734,0
98,2,1,0.924788339199717,0
99,2,1,0.265316659315241,0
100,2,1,0.13113977580793,0
1,3,1,0.110757368663431,0
2,3,1,0.191881706007461,0
3,3,1,0.133454672317809,0
4,3,1,-0.00828031726084606,0
5,3,1,-0.0262690183303681,0
6,3,1,-0.0191434094248458,0
7,3,1,-0.00103436425789767,0
8,3,1,0.00179408593374456,0
9,3,1,-0.000435890799217715,0
10,3,1,0.255470964459388,0
11,3,1,-0.00114648207695559,0
12,3,1,0.013962716177172,0
13,3,1,0.0177781796520361,0
14,3,1,0.0202414068151695,0
15,3,1,0.247285912832087,0
16,3,1,0.186204357255879,0
17,3,1,0.182710193225833,0
18,3,1,0.0184006669893962,0
19,3,1,0.0793055833884704,0
20,3,1,0.0796690686437595,0
21,3,1,0.167822865321741,0
22,3,1,0.112261440597354,0
23,3,1,0.110342943364922,0
24,3,1,0.132228308791318,0
25,3,1,0.295577447467273,0
26,3,1,0.0155211077740501,0
27,3,1,-0.0131775752140239,0
28,3,1,-0.000841811690946178,0
29,3,1,0.00127094557135818,0
30,3,1,0.000538486106558048,0
31,3,1,0.0296047587902669,0
32,3,1,0.183534539151149,0
33,3,1,0.019593646098576,0
34,3,1,0.156542901884508,0
35,3,1,-0.00682952905336935,0
36,3,1,-0.00262007638449872,0
37,3,1,0.00676682205530058,0
38,3,1,0.201358654909219,0
39,3,1,0.320706875656074,0
40,3,1,0.0493614900695121,0
41,3,1,0.210331103383897,0
42,3,1,0.149869691621207,0
43,3,1,-0.000806985397451535,0
44,3,1,0.0321254246685972,0
45,3,1,-0.0280662254549388,0
46,3,1,-0.0126538774290247,0
47,3,1,-0.0251736369042885,0
48,3,1,0.233173993285391,0
49,3,1,0.00726629176171735,0
50,3,1,0.0863765762578648,0
51,3,1,0.00320086815288055,0
52,3,1,-0.00900690142164634,0
53,3,1,0.0335481210575624,0
54,3,1,0.00782983916587389,0
55,3,1,0.179894615026486,0
56,3,1,0.126920157626912,0
57,3,1,0.20730193359223,0
58,3,1,0.122652065718668,0
59,3,1,-0.0193278819769719,0
60,3,1,0.131059676926018,0
61,3,1,0.00141176627326667,0
62,3,1,0.0559044584632364,0
63,3,1,0.0361985493967245,0
64,3,1,0.00040934458256394,0
65,3,1,-0.0149922817095021,0
66,3,1,-0.044719865288562,0
67,3,1,0.0454645104258945,0
68,3,1,0.000971069036670836,0
69,3,1,0.227150550247201,0
70,3,1,0.171752773370401,0
71,3,1,0.121831307417777,0
72,3,1,0.000514981453659111,0
73,3,1,0.00915720237642736,0
74,3,1,0.00944689391925606,0
75,3,1,0.0911945379386725,0
76,3,1,0.0437514359235702,0
77,3,1,0.201715229787854,0
78,3,1,0.184969898651268,0
79,3,1,-0.01676875300296,0
80,3,1,0.114331272546394,0
81,3,1,-0.0356936761345372,0
82,3,1,-0.052678408017469,0
83,3,1,-0.0227307617395476,0
84,3,1,0.0885856683615359,0
85,3,1,-0.0157703802617982,0
86,3,1,0.142227888382753,0
87,3,1,0.277523367416054,0
88,3,1,-0.0144693274164619,0
89,3,1,0.248848652126183,0
90,3,1,0.00218580480953854,0
91,3,1,0.153321730224457,0
92,3,1,0.00655537644821744,0
93,3,1,-0.0057610832960482,0
94,3,1,0.0521578870572934,0
95,3,1,0.0585905006777963,0
96,3,1,0.366164987795107,0
97,3,1,0.232522481407128,0
98,3,1,0.0210527078033919,0
99,3,1,0.0820076787643313,0
100,3,1,0.0584510863832978,0
1,4,1,0.212948908649774,0
2,4,1,0.528780715703113,0
3,4,1,0.44887078231539,0
4,4,1,0.397622036949079,0
5,4,1,0.152788852529361,0
6,4,1,0.490800556171513,0
7,4,1,0.292252203053464,0
8,4,1,0.019624915778082,0
9,4,1,0.223559074670608,0
10,4,1,0.445034894212971,0
11,4,1,0.325309117025586,0
12,4,1,0.456220417552745,0
13,4,1,0.0242279249392871,0
14,4,1,0.281596577180791,0
15,4,1,0.634842588577992,0
16,4,1,0.343870501567485,0
17,4,1,0.317090211020925,0
18,4,1,0.195647654440287,0
19,4,1,0.25701976651969,0
20,4,1,0.203243334263297,0
21,4,1,0.336183705391947,0
22,4,1,0.153950781552232,0
23,4,1,0.19564557360278,0
24,4,1,0.281791399025829,0
25,4,1,0.626325820767217,0
26,4,1,0.347789355264732,0
27,4,1,0.543626772172299,0
28,4,1,0.2997340147461,0
29,4,1,0.238761316403364,0
30,4,1,0.243754736089543,0
31,4,1,0.896946757398763,0
32,4,1,0.628606169511631,0
33,4,1,0.484913205120632,0
34,4,1,0.38379734435053,0
35,4,1,-0.0631538661630631,0
36,4,1,0.515128112683965,0
37,4,1,0.0712594104107687,0
38,4,1,0.704634465157171,0
39,4,1,0.610463152140942,0
40,4,1,0.107997031046427,0
41,4,1,0.702708188179388,0
42,4,1,0.459105043748459,0
43,4,1,0.0255859337548227,0
44,4,1,0.0512583226120301,0
45,4,1,0.0864914293911307,0
46,4,1,0.32870460692042,0
47,4,1,0.0824634089559718,0
48,4,1,0.43397755897134,0
49,4,1,1.06737730657114,0
50,4,1,0.0801949247493659,0
51,4,1,0.443708496611691,0
52,4,1,0.450565745149187,0
53,4,1,0.626881487293511,0
54,4,1,0.223331677979782,0
55,4,1,0.461308711281227,0
56,4,1,0.268179746180002,0
57,4,1,0.404510882038379,0
58,4,1,0.392494522179182,0
59,4,1,0.47294128815563,0
60,4,1,0.371629413882077,0
61,4,1,0.488900882122858,0
62,4,1,0.203107372191373,0
63,4,1,0.0598331164936192,0
64,4,1,0.833386247094466,0
65,4,1,0.237877201187105,0
66,4,1,0.37729139163936,0
67,4,1,0.394788700274008,0
68,4,1,0.206073407187897,0
69,4,1,0.396418010904214,0
70,4,1,0.365490294467782,0
71,4,1,0.418465316254224,0
72,4,1,0.532204654069761,0
73,4,1,0.331446848468617,0
74,4,1,1.07948020746583,0
75,4,1,0.326161076221458,0
76,4,1,0.0998010012695702,0
77,4,1,0.497093020937067,0
78,4,1,0.591750154168524,0
79,4,1,0.389482973982702,0
80,4,1,0.25213190451864,0
81,4,1,0.194272209106144,0
82,4,1,0.822794978612898,0
83,4,1,0.427898938127638,0
84,4,1,0.292475519404675,0
85,4,1,0.413344044641137,0
86,4,1,0.443788518163475,0
87,4,1,0.475954317941536,0
88,4,1,0.286182730707568,0
89,4,1,0.414809211733014,0
90,4,1,0.198393785984244,0
91,4,1,0.576576107298392,0
92,4,1,0.219341870269029,0
93,4,1,0.523989071382958,0
94,4,1,0.161155661957255,0
95,4,1,0.158762325042056,0
96,4,1,1.05079986679354,0
97,4,1,0.666773770168462,0
98,4,1,0.0920214090665723,0
99,4,1,0.212412114250345,0
100,4,1,0.118593446383513,0
1,5,1,-0.0207791288061407,0
2,5,1,0.0212219050652348,0
3,5,1,-0.0350213503879216,0
4,5,1,0.00313405974751456,0
5,5,1,-0.0090540129301646,0
6,5,1,-0.00272273744369929,0
7,5,1,-0.00437187633712396,0
8,5,1,-0.00153731796868028,0
9,5,1,-0.0090362587251445,0
10,5,1,0.0324531959151361,0
11,5,1,0.0173667929539754,0
12,5,1,0.0228767085759402,0
13,5,1,-0.0192810722098913,0
14,5,1,-0.00443844000379825,0
15,5,1,-0.0217356571140259,0
16,5,1,-0.0327458330209024,0
17,5,1,0.0324731850445467,0
18,5,1,-0.0107949229005517,0
19,5,1,-0.00159338819490357,0
20,5,1,0.0267794933555783,0
21,5,1,-0.00143902043963614,0
22,5,1,-0.000412444584579562,0
23,5,1,-0.0173990983460159,0
24,5,1,-0.0239681712515611,0
25,5,1,0.0327232877317463,0
26,5,1,0.00604722770365487,0
27,5,1,-0.000889438407829089,0
28,5,1,-0.0403563853622148,0
29,5,1,0.0112446762493,0
30,5,1,-0.0219129054865703,0
31,5,1,0.019037788689608,0
32,5,1,-0.014382925555067,0
33,5,1,0.0236596322148305,0
34,5,1,-0.016426434141612,0
35,5,1,-0.00662738113467704,0
36,5,1,-0.028552763468341,0
37,5,1,0.00936010180843032,0
38,5,1,0.0454156643360441,0
39,5,1,-0.00118926088774854,0
40,5,1,-0.0214816633371821,0
41,5,1,0.0141506016336072,0
42,5,1,0.0336218938429233,0
43,5,1,-0.0180660522127559,0
44,5,1,-0.0138549070713666,0
45,5,1,-0.0321086342893941,0
46,5,1,-0.0297721898206233,0
47,5,1,0.0236905722620843,0
48,5,1,0.0252293695342234,0
49,5,1,-0.036585417823443,0
50,5,1,-0.0158971314713273,0
51,5,1,-0.0179033399167182,0
52,5,1,-0.00270522583124838,0
53,5,1,-0.00977304600983809,0
54,5,1,0.0149717354382715,0
55,5,1,0.00383515985616131,0
56,5,1,-0.0309145681881999,0
57,5,1,-0.00517241095907574,0
58,5,1,-0.00808564922348018,0
59,5,1,0.00136098355707134,0
60,5,1,0.0146168068661365,0
61,5,1,0.00705127141697653,0
62,5,1,0.015982204791628,0
63,5,1,0.0142715406959528,0
64,5,1,0.03908315989981,0
65,5,1,0.00503851717300925,0
66,5,1,-0.0145031526754709,0
67,5,1,-0.0221883577448053,0
68,5,1,-0.0063951456889122,0
69,5,1,-0.014736406660924,0
70,5,1,-0.041320478362882,0
71,5,1,0.0119087140530587,0
72,5,1,-0.0143583113096142,0
73,5,1,0.0613500163177762,0
74,5,1,0.0130662084313167,0
75,5,1,0.0138459682890235,0
76,5,1,-0.00953079665615251,0
77,5,1,-0.0266277586304899,0
78,5,1,0.01141126201863,0
79,5,1,-0.00325885648765035,0
80,5,1,0.0036313208509565,0
81,5,1,0.0167688735828185,0
82,5,1,0.013865491294247,0
83,5,1,-0.044051722526595,0
84,5,1,0.0208439437059005,0
85,5,1,0.00486884080826008,0
86,5,1,0.0201280827524906,0
87,5,1,0.0348926394504106,0
88,5,1,-0.0367237345647768,0
89,5,1,0.0321903414092766,0
90,5,1,0.033655049963585,0
91,5,1,-0.00966440864752359,0
92,5,1,-0.0162892950115292,0
93,5,1,-0.011107655509383,0
94,5,1,-0.0124026699406851,0
95,5,1,-0.0278084701909839,0
96,5,1,0.00395516229307795,0
97,5,1,0.00157866838161045,0
98,5,1,-0.0087860185440712,0
99,5,1,0.0255927991258595,0
100,5,1,0.00131799353690478,0
1,6,1,-0.00421468361383551,0
2,6,1,0.0176235761785089,0
3,6,1,-0.00701835654386139,0
4,6,1,-0.0103351889948747,0
5,6,1,0.00322452702652398,0
6,6,1,-0.038688881414641,0
7,6,1,0.00220018246879446,0
8,6,1,1.52837272502803e-05,0
9,6,1,-0.0116505754799402,0
10,6,1,0.00615453582421236,0
11,6,1,0.0211841374533231,0
12,6,1,0.0185102247223247,0
13,6,1,0.00661361120503885,0
14,6,1,-0.00642716837321956,0
15,6,1,-0.00486196419170185,0
16,6,1,0.014531283952129,0
17,6,1,0.00691723348315676,0
18,6,1,-0.025665168075064,0
19,6,1,-0.041162827294985,0
20,6,1,0.0166858814612301,0
21,6,1,0.0108340931643589,0
22,6,1,-0.00155310082799898,0
23,6,1,0.00831419379448915,0
24,6,1,-0.00554732455214557,0
25,6,1,-0.0175688371274979,0
26,6,1,0.00976796771403272,0
27,6,1,-0.0144268066169674,0
28,6,1,0.00751284520369613,0
29,6,1,0.0288553648153383,0
30,6,1,0.0130854038608295,0
31,6,1,0.00616990585136207,0
32,6,1,-0.00218573748715797,0
33,6,1,0.0647108563308674,0
34,6,1,0.0100644205382308,0
35,6,1,-0.0160145414820751,0
36,6,1,0.00639710677116707,0
37,6,1,-0.0159669662876142,0
38,6,1,-0.00019074640667316,0
39,6,1,0.0138884989995021,0
40,6,1,0.0227282258490085,0
41,6,1,0.0126023125273292,0
42,6,1,0.0183230567806543,0
43,6,1,-0.0196100669830371,0
44,6,1,0.0102305178660224,0
45,6,1,-0.0237245001912637,0
46,6,1,0.0296576071888173,0
47,6,1,-0.00120091920009146,0
48,6,1,0.0220546772620452,0
49,6,1,0.0267033962643231,0
50,6,1,-0.0500681301843478,0
51,6,1,-0.00105322062442219,0
52,6,1,-0.000631184082335836,0
53,6,1,-0.0187458449435338,0
54,6,1,-0.00286799875992519,0
55,6,1,-0.0131583841074113,0
56,6,1,0.0176313696370379,0
57,6,1,0.0134057248635334,0
58,6,1,-0.000526759103039723,0
59,6,1,-0.0027057198499573,0
60,6,1,-0.00720303551473455,0
61,6,1,-0.00424039174105809,0
62,6,1,0.00371304983549594,0
63,6,1,0.0424434838223152,0
64,6,1,0.0202578597260545,0
65,6,1,-0.0103740728652609,0
66,6,1,-0.00806644137959099,0
67,6,1,-0.0136515270097729,0
68,6,1,0.00528257803995353,0
69,6,1,-0.0195891155885386,0
70,6,1,-0.0231834151281628,0
71,6,1,-0.0105992085245744,0
72,6,1,-0.00156174523753074,0
73,6,1,-0.03110019462247,0
74,6,1,-0.00917791546208741,0
75,6,1,-0.00884278764225097,0
76,6,1,0.00524477805480728,0
77,6,1,-0.0228134062164704,0
78,6,1,0.0123495291000001,0
79,6,1,-0.00102595835130166,0
80,6,1,0.0251870114216075,0
81,6,1,0.00856264538889373,0
82,6,1,-0.0146244639067606,0
83,6,1,0.0103178893362526,0
84,6,1,-0.0107642862562903,0
85,6,1,0.0271241779818272,0
86,6,1,0.0123887632569206,0
87,6,1,-0.000903454513113027,0
88,6,1,-0.0159171268148473,0
89,6,1,-0.00490767579017954,0
90,6,1,0.0180724040275456,0
91,6,1,0.0277055523902067,0
92,6,1,-0.0192010948082304,0
93,6,1,0.0543848495607503,0
94,6,1,-0.0248126602550868,0
95,6,1,-0.0192133074391219,0
96,6,1,0.0137235369354396,0
97,6,1,0.0291320732384912,0
98,6,1,0.0240239135355383,0
99,6,1,-0.0250660848966947,0
100,6,1,0.0173767597361728,0
1,1,2,0.0179313883490096,0.05
2,1,2,0.0264045036405912,0.05
3,1,2,0.105404406247651,0.05
4,1,2,0.0540212689056337,0.05
5,1,2,0.0792265261501589,0.05
6,1,2,0.103873821865718,0.05
7,1,2,0.247300310258261,0.05
8,1,2,0.027897700012551,0.05
9,1,2,0.135368675348164,0.05
10,1,2,0.03342843911198,0.05
11,1,2,0.280982975495926,0.05
12,1,2,0.193893416173626,0.05
13,1,2,0.244300755143978,0.05
14,1,2,0.160055449330625,0.05
15,1,2,0.142184192112196,0.05
16,1,2,0.0924575585143749,0.05
17,1,2,0.225532060027065,0.05
18,1,2,-0.0254217498607625,0.05
19,1,2,0.107390375524233,0.05
20,1,2,0.048966692740363,0.05
21,1,2,0.0134613500370337,0.05
22,1,2,0.0491029255822536,0.05
23,1,2,0.0115576205133404,0.05
24,1,2,0.0214015622143701,0.05
25,1,2,-0.00530546796396771,0.05
26,1,2,0.0227202894279065,0.05
27,1,2,0.267480320089601,0.05
28,1,2,0.2178688639641,0.05
29,1,2,0.021707320218528,0.05
30,1,2,0.0718244877748263,0.05
31,1,2,0.042995946217545,0.05
32,1,2,0.133040622399231,0.05
33,1,2,0.273841976149598,0.05
34,1,2,0.0844703202615443,0.05
35,1,2,0.255850840223155,0.05
36,1,2,0.0582160898122394,0.05
37,1,2,0.228990496117263,0.05
38,1,2,0.073706709200457,0.05
39,1,2,0.170882383354929,0.05
40,1,2,0.030211791966274,0.05
41,1,2,0.0540359121279196,0.05
42,1,2,0.0627735200477245,0.05
43,1,2,0.0456527392399918,0.05
44,1,2,0.459682800612105,0.05
45,1,2,0.0764869762983693,0.05
46,1,2,0.0593131240105574,0.05
47,1,2,0.14149988861176,0.05
48,1,2,0.147209917413112,0.05
49,1,2,0.265659376642673,0.05
50,1,2,0.201306658873481,0.05
51,1,2,0.194975953360862,0.05
52,1,2,0.0318429726545897,0.05
53,1,2,0.181181913490435,0.05
54,1,2,0.304567999393464,0.05
55,1,2,0.138113206614098,0.05
56,1,2,0.0793813869413718,0.05
57,1,2,0.0466296676260667,0.05
58,1,2,0.270755891614963,0.05
59,1,2,0.0530439020481305,0.05
60,1,2,0.18605196331832,0.05
61,1,2,0.211533645919709,0.05
62,1,2,0.0215005372906331,0.05
63,1,2,0.163209768732662,0.05
64,1,2,0.0205117552009483,0.05
65,1,2,0.0503585489152846,0.05
66,1,2,0.211682342998539,0.05
67,1,2,0.246781032489353,0.05
68,1,2,0.0168643099078788,0.05
69,1,2,0.296546077737898,0.05
70,1,2,0.120387766804662,0.05
71,1,2,0.0356996325887402,0.05
72,1,2,-0.0171021629234623,0.05
73,1,2,0.276264852089152,0.05
74,1,2,0.105832871421659,0.05
75,1,2,-0.00535134029661114,0.05
76,1,2,0.0991346027389299,0.05
77,1,2,0.0191016444173258,0.05
78,1,2,0.0201624050249036,0.05
79,1,2,0.205117849036138,0.05
80,1,2,0.0658097087914973,0.05
81,1,2,0.22786742665031,0.05
82,1,2,0.208648072818542,0.05
83,1,2,0.141444659658604,0.05
84,1,2,0.28003759345518,0.05
85,1,2,0.0541146838768644,0.05
86,1,2,0.223544408460096,0.05
87,1,2,0.319986191377431,0.05
88,1,2,0.0981346719903207,0.05
89,1,2,0.159242343879418,0.05
90,1,2,0.306138847115749,0.05
91,1,2,0.0809753407680752,0.05
92,1,2,0.239667675087784,0.05
93,1,2,0.0591535727132587,0.05
94,1,2,0.139704532791934,0.05
95,1,2,0.339578873597215,0.05
96,1,2,0.103145173835956,0.05
97,1,2,0.426193384442981,0.05
98,1,2,0.0890375915228437,0.05
99,1,2,0.0546721977999812,0.05
100,1,2,0.0314833497002487,0.05
1,2,2,0.178070227297549,0.05
2,2,2,0.25698668087042,0.05
3,2,2,0.519275135991345,0.05
4,2,2,0.267525386507699,0.05
5,2,2,0.450688330186552,0.05
6,2,2,0.768179352740507,0.05
7,2,2,0.486270796760865,0.05
8,2,2,0.124320294619262,0.05
9,2,2,0.208097872580141,0.05
10,2,2,0.278270401009348,0.05
11,2,2,0.468434107456544,0.05
12,2,2,0.446889710216738,0.05
13,2,2,0.319775398659494,0.05
14,2,2,0.407192862433577,0.05
15,2,2,0.206508608603605,0.05
16,2,2,0.548870104811894,0.05
17,2,2,0.370672554749578,0.05
18,2,2,-0.0652065060091853,0.05
19,2,2,0.400091762421537,0.05
20,2,2,0.214047258402247,0.05
21,2,2,0.127571425513087,0.05
22,2,2,0.247382959810615,0.05
23,2,2,0.18416275687576,0.05
24,2,2,0.192790065528986,0.05
25,2,2,0.294396178395723,0.05
26,2,2,0.0343338152601021,0.05
27,2,2,0.554887851097234,0.05
28,2,2,0.434100688464744,0.05
29,2,2,0.136425636439447,0.05
30,2,2,0.677763678006355,0.05
31,2,2,0.349480270670472,0.05
32,2,2,0.244442760121823,0.05
33,2,2,0.415732967399406,0.05
34,2,2,0.582852031673616,0.05
35,2,2,0.539636822593027,0.05
36,2,2,0.375708019773916,0.05
37,2,2,0.34440363225967,0.05
38,2,2,0.267294715927663,0.05
39,2,2,0.263916651355187,0.05
40,2,2,0.304088318850809,0.05
41,2,2,0.250546607760248,0.05
42,2,2,0.341901038238621,0.05
43,2,2,0.0942309821783217,0.05
44,2,2,0.608991988115501,0.05
45,2,2,0.434503233977719,0.05
46,2,2,0.124610377008387,0.05
47,2,2,0.307979004277547,0.05
48,2,2,0.203078976312297,0.05
49,2,2,0.374290989633675,0.05
50,2,2,0.398145220636884,0.05
51,2,2,0.289798775216708,0.05
52,2,2,0.371195358817912,0.05
53,2,2,0.274410321229644,0.05
54,2,2,0.503393466205887,0.05
55,2,2,0.206914401091094,0.05
56,2,2,0.752969938053283,0.05
57,2,2,0.0780725072317185,0.05
58,2,2,0.388355564779526,0.05
59,2,2,0.272843296678609,0.05
60,2,2,0.288057304178936,0.05
61,2,2,0.479696799375497,0.05
62,2,2,0.218058556110006,0.05
63,2,2,0.224100402216436,0.05
64,2,2,0.130834434680544,0.05
65,2,2,0.166815399560129,0.05
66,2,2,0.341147147578737,0.05
67,2,2,0.371648640018599,0.05
68,2,2,0.325695550982979,0.05
69,2,2,0.396847138839499,0.05
70,2,2,0.816449977813937,0.05
71,2,2,0.209108862681724,0.05
72,2,2,-0.0916018180095356,0.05
73,2,2,0.38404702261865,0.05
74,2,2,0.252346702060045,0.05
75,2,2,0.290847406701843,0.05
76,2,2,0.426041216524704,0.05
77,2,2,0.311272059006282,0.05
78,2,2,0.0667010479123608,0.05
79,2,2,0.303630439933947,0.05
80,2,2,0.337659867764252,0.05
81,2,2,0.391927456376896,0.05
82,2,2,0.284841879829946,0.05
83,2,2,0.327074936003473,0.05
84,2,2,0.544565122717304,0.05
85,2,2,0.261296314703504,0.05
86,2,2,0.432891717897448,0.05
87,2,2,0.637147455066005,0.05
88,2,2,0.321931250335507,0.05
89,2,2,0.236050516457403,0.05
90,2,2,0.647489809825217,0.05
91,2,2,0.59939646181544,0.05
92,2,2,0.388414399510437,0.05
93,2,2,0.419876150534618,0.05
94,2,2,0.175914616968999,0.05
95,2,2,0.672774577258305,0.05
96,2,2,0.17566334666223,0.05
97,2,2,0.84492693310272,0.05
98,2,2,0.702976046836128,0.05
99,2,2,0.232623486911083,0.05
100,2,2,0.106392750508077,0.05
1,3,2,0.0909008583643782,0.05
2,3,2,0.234665347696483,0.05
3,3,2,0.178974245892249,0.05
4,3,2,0.0399246553152068,0.05
5,3,2,0.0162286377200867,0.05
6,3,2,0.0565422462808971,0.05
7,3,2,0.0492685217977161,0.05
8,3,2,0.0478575851634217,0.05
9,3,2,0.0280241825687916,0.05
10,3,2,0.272442703425582,0.05
11,3,2,0.0624959709894433,0.05
12,3,2,0.0561773218568135,0.05
13,3,2,0.0293770791610561,0.05
