"individual","time_idx","value","time"
118,1,0.765041535820769,0
119,1,0.487097341524622,0
120,1,1.08462208197891,0
121,1,-0.216697456365508,0
122,1,1.0098746538348,0
123,1,0.848740388807595,0
124,1,0.677675985053727,0
125,1,0.590316083074382,0
126,1,0.00971183094449928,0
127,1,0.00128029498009199,0
128,1,0.759939705105111,0
129,1,-0.2157476626366,0
130,1,1.23211024957789,0
131,1,-0.301509437075107,0
132,1,0.983964969047241,0
133,1,0.705863084476812,0
134,1,0.134225124706343,0
135,1,1.33061901528862,0
136,1,1.54144114190559,0
137,1,-0.0414547116649001,0
138,1,-0.122394375309707,0
139,1,0.258397575106578,0
140,1,-0.363329651505753,0
141,1,0.7247408635341,0
142,1,0.395399188236147,0
143,1,1.27882625975756,0
144,1,0.839322870255024,0
145,1,0.853332197893287,0
146,1,0.269774591046026,0
147,1,1.22170953648524,0
148,1,0.930523649789916,0
149,1,-0.235783317974556,0
150,1,0.454450780857615,0
151,1,0.861862223148617,0
152,1,0.806696631078595,0
153,1,-0.160757752178618,0
154,1,1.22661504559318,0
155,1,-0.244656592875856,0
156,1,-0.226400892271011,0
157,1,0.819468320098142,0
158,1,0.261529393151666,0
159,1,0.0282757603529387,0
160,1,1.15631184196989,0
161,1,1.31206953153024,0
162,1,2.41363361923796,0
163,1,1.34947738297373,0
164,1,1.07839442507885,0
165,1,0.962354961987037,0
166,1,0.928593409099838,0
167,1,0.836056398057152,0
168,1,-0.165073841406517,0
169,1,1.00345513955244,0
170,1,-0.0594231501028104,0
171,1,0.733426633480509,0
172,1,0.691220980066565,0
173,1,-0.221662343733642,0
174,1,-0.229426573870779,0
175,1,0.524782626183394,0
176,1,1.23930836600575,0
177,1,1.11182022915032,0
178,1,1.61975896236274,0
179,1,0.815169401168853,0
180,1,1.59025153374808,0
181,1,-0.152806338383726,0
182,1,1.41797316073544,0
183,1,-0.235463378994691,0
184,1,0.423832254486917,0
185,1,0.0870789280797781,0
186,1,0.784063770205492,0
187,1,-0.148254540298319,0
188,1,0.760277998820188,0
189,1,0.700891657154179,0
190,1,0.0296707939010994,0
191,1,-0.0383522353987894,0
192,1,0.21226733578524,0
193,1,-0.0532864899191601,0
194,1,0.300166594211437,0
195,1,0.897692234253824,0
196,1,1.14659876743146,0
197,1,0.911694144884115,0
198,1,1.6226881394098,0
199,1,-0.344767683657439,0
200,1,1.05000613846878,0
1,2,0.926288087675895,0.05
2,2,-0.0987363185454026,0.05
3,2,0.584971502800579,0.05
4,2,0.949335806404317,0.05
5,2,0.726639009939765,0.05
6,2,1.39986526014317,0.05
7,2,1.35290526441402,0.05
8,2,-0.272229046915688,0.05
9,2,1.0157034645516,0.05
10,2,1.31937386737642,0.05
11,2,0.350446595346841,0.05
12,2,1.13331451943484,0.05
13,2,0.94790747100712,0.05
14,2,1.73359790929714,0.05
15,2,1.3008556736137,0.05
16,2,0.741020286629095,0.05
17,2,1.79490811069053,0.05
18,2,0.738061433238352,0.05
19,2,0.85971371422759,0.05
20,2,-0.0472447537991216,0.05
21,2,1.54646619721206,0.05
22,2,1.17005417038168,0.05
23,2,1.40804908008962,0.05
24,2,-0.279039246216411,0.05
25,2,-0.134576872284223,0.05
26,2,2.61988981918315,0.05
27,2,0.390180521800894,0.05
28,2,0.351940692951411,0.05
29,2,1.46680742132855,0.05
30,2,0.920522605107723,0.05
31,2,1.33150301083831,0.05
32,2,0.210827175871481,0.05
33,2,1.08112254223422,0.05
34,2,0.149466472655058,0.05
35,2,0.77586090537296,0.05
36,2,0.455567680591361,0.05
37,2,1.06397894391412,0.05
38,2,0.985144329061074,0.05
39,2,0.84216034696537,0.05
40,2,0.764051421003104,0.05
41,2,1.00324055007623,0.05
42,2,-0.299475188066648,0.05
43,2,-0.245577298393593,0.05
44,2,1.12552506954515,0.05
45,2,1.5378707622851,0.05
46,2,-0.116804832224455,0.05
47,2,1.25735273364414,0.05
48,2,1.52028341129365,0.05
49,2,-0.217488056592646,0.05
50,2,-0.233174908276395,0.05
51,2,-0.345461564396754,0.05
52,2,1.34486249116415,0.05
53,2,0.727564840056876,0.05
54,2,0.951673214841394,0.05
55,2,1.55510482007476,0.05
56,2,1.3402649253895,0.05
57,2,1.41898290494177,0.05
58,2,0.715958058446191,0.05
59,2,-0.120867631741102,0.05
60,2,1.30535308211571,0.05
61,2,0.909913158932366,0.05
62,2,0.169058757710014,0.05
63,2,-0.22720582191591,0.05
64,2,1.90185539103192,0.05
65,2,0.163475193011581,0.05
66,2,-0.411328618347742,0.05
67,2,-0.219066000537762,0.05
68,2,0.828500538615743,0.05
69,2,-0.256050882164953,0.05
70,2,0.129868486698184,0.05
71,2,0.162386464779175,0.05
72,2,0.93294670258342,0.05
73,2,1.19590159704309,0.05
74,2,-0.30472416102605,0.05
75,2,0.0897533875023118,0.05
76,2,1.0804908175672,0.05
77,2,-0.183883718463757,0.05
78,2,0.403306337307285,0.05
79,2,0.236918505123483,0.05
80,2,1.44879643436562,0.05
81,2,0.522932243584712,0.05
82,2,1.7814136588303,0.05
83,2,1.99234280700865,0.05
84,2,-0.196048684855388,0.05
85,2,0.350925718089911,0.05
86,2,-0.158867199603974,0.05
87,2,1.61099082698238,0.05
88,2,0.801452581217866,0.05
89,2,1.94651858980481,0.05
90,2,1.81418358657045,0.05
91,2,0.414263420021199,0.05
92,2,1.10760541693983,0.05
93,2,0.856163479915045,0.05
94,2,2.12654594840472,0.05
95,2,1.8525072580285,0.05
96,2,1.02506485503299,0.05
97,2,-0.157621536345676,0.05
98,2,-0.353877776079678,0.05
99,2,0.316427470546185,0.05
100,2,1.67485413241362,0.05
101,2,2.11104651039835,0.05
102,2,-0.23987527066273,0.05
103,2,-0.12557938229929,0.05
104,2,-0.210724381615644,0.05
105,2,-0.298775139814925,0.05
106,2,1.1661211647985,0.05
107,2,0.98230753492194,0.05
108,2,-0.326137755949593,0.05
109,2,0.961297713618963,0.05
110,2,1.16827693341518,0.05
111,2,0.54032543538416,0.05
112,2,1.65955206205808,0.05
113,2,1.07142006835524,0.05
114,2,1.7290732336196,0.05
115,2,1.20197638442487,0.05
116,2,1.49272675784042,0.05
117,2,1.50007032447936,0.05
118,2,0.864398050257605,0.05
119,2,0.52782056406277,0.05
120,2,1.36914939064521,0.05
121,2,-0.214177566161434,0.05
122,2,1.1068832216672,0.05
123,2,0.930855428822194,0.05
124,2,0.812658463504666,0.05
125,2,0.610034846526381,0.05
126,2,-0.120813107769048,0.05
127,2,0.00770575861876099,0.05
128,2,0.626960689210345,0.05
129,2,-0.361232202844369,0.05
130,2,1.33609419691539,0.05
131,2,-0.333647215383736,0.05
132,2,1.0746704426204,0.05
133,2,0.844057212650056,0.05
134,2,0.130208439744171,0.05
135,2,1.45957482718177,0.05
136,2,1.40681624924409,0.05
137,2,-0.068693395665818,0.05
138,2,-0.202367077535008,0.05
139,2,0.372124648531907,0.05
140,2,-0.284559435120717,0.05
141,2,0.832019581597435,0.05
142,2,0.509033763948384,0.05
143,2,1.1790562935481,0.05
144,2,1.10194467704698,0.05
145,2,1.09297569275002,0.05
146,2,0.23442618756883,0.05
147,2,1.11031104842296,0.05
148,2,0.973834371910818,0.05
149,2,-0.183890243739437,0.05
150,2,0.599535382136417,0.05
151,2,1.0138255317592,0.05
152,2,0.703388255186338,0.05
153,2,-0.196095632587455,0.05
154,2,1.27924455436499,0.05
155,2,-0.51575854655214,0.05
156,2,-0.345646723243473,0.05
157,2,0.815244332793147,0.05
158,2,0.327370728301434,0.05
159,2,0.0290786616017425,0.05
160,2,1.29003604509769,0.05
161,2,1.40905186975353,0.05
162,2,2.29491913747428,0.05
163,2,1.23709743651353,0.05
164,2,1.37034974688585,0.05
165,2,1.16420193722521,0.05
166,2,1.12266552441917,0.05
167,2,0.921533106064921,0.05
168,2,-0.144523362352019,0.05
169,2,1.19007331843147,0.05
170,2,-0.0544271639872006,0.05
171,2,0.674022452889987,0.05
172,2,0.750301601670604,0.05
173,2,-0.21229208812987,0.05
174,2,-0.217711299979845,0.05
175,2,0.52017109795045,0.05
176,2,1.51580855011556,0.05
177,2,1.43641548755452,0.05
178,2,1.55686220153419,0.05
179,2,0.778923112074225,0.05
180,2,1.81807480575936,0.05
181,2,-0.10703420951614,0.05
182,2,1.25507816053368,0.05
183,2,-0.348108168708817,0.05
184,2,0.564803681117,0.05
185,2,0.103855851564502,0.05
186,2,0.7691361283685,0.05
187,2,-0.222896300737222,0.05
188,2,0.864720404234436,0.05
189,2,0.935273392543366,0.05
190,2,0.0292092991892257,0.05
191,2,0.0124792879590959,0.05
192,2,0.225029939414761,0.05
193,2,0.0344537107215224,0.05
194,2,0.302923628751104,0.05
195,2,0.776033655498884,0.05
196,2,0.938333907330982,0.05
197,2,0.933354697793225,0.05
198,2,1.96905772467659,0.05
199,2,-0.367004331283305,0.05
200,2,0.990579521011593,0.05
1,3,1.0874623260668,0.1
2,3,-0.207589931533211,0.1
3,3,0.634409449640645,0.1
4,3,1.05094110004257,0.1
5,3,0.910838829407194,0.1
6,3,1.60956592393389,0.1
7,3,1.62232986085932,0.1
8,3,-0.207516514228756,0.1
9,3,0.854209684525584,0.1
10,3,1.57362888493922,0.1
11,3,0.399149269021024,0.1
12,3,1.14029613811074,0.1
13,3,0.885742400569785,0.1
14,3,1.87097358833382,0.1
15,3,1.30888523177897,0.1
16,3,0.551899490547837,0.1
17,3,1.95412278467163,0.1
18,3,0.665734489675403,0.1
19,3,0.967587992878209,0.1
20,3,-0.16666542364999,0.1
21,3,1.82972176859492,0.1
22,3,1.15846987209824,0.1
23,3,1.23691143143781,0.1
24,3,-0.198892919009293,0.1
25,3,-0.0978887208360757,0.1
26,3,2.86950889277541,0.1
27,3,0.393791481716671,0.1
28,3,0.374624109385515,0.1
29,3,1.40092109478376,0.1
30,3,1.16435928469264,0.1
31,3,1.57353021454064,0.1
32,3,0.309050649041429,0.1
33,3,1.23903753067862,0.1
34,3,0.0949944423499866,0.1
35,3,0.580611751047942,0.1
36,3,0.488094755303611,0.1
37,3,0.968570436356743,0.1
38,3,1.01169721497736,0.1
39,3,0.907570038223847,0.1
40,3,0.826291909751205,0.1
41,3,1.13962023062634,0.1
42,3,-0.374257564274201,0.1
43,3,-0.20924166420933,0.1
44,3,1.2717411058529,0.1
45,3,1.76460517633161,0.1
46,3,-0.146751264679613,0.1
47,3,1.24166504785284,0.1
48,3,1.62002555158809,0.1
49,3,-0.116631582611403,0.1
50,3,-0.17873153954914,0.1
51,3,-0.307040562128463,0.1
52,3,1.56092488951821,0.1
53,3,0.677617595268201,0.1
54,3,1.12903804453244,0.1
55,3,1.57661335235827,0.1
56,3,1.47810475897878,0.1
57,3,1.48292705786067,0.1
58,3,0.671811334706606,0.1
59,3,-0.10984125743344,0.1
60,3,1.33634311509866,0.1
61,3,1.17343620848109,0.1
62,3,0.224439075706582,0.1
63,3,-0.134391929472991,0.1
64,3,2.07785547390402,0.1
65,3,0.180089874220673,0.1
66,3,-0.415103459306593,0.1
67,3,-0.253557781906011,0.1
68,3,1.00709523934144,0.1
69,3,-0.342512779946185,0.1
70,3,0.109120844961084,0.1
71,3,0.254362828300394,0.1
72,3,0.857348777881681,0.1
73,3,1.35518728642743,0.1
74,3,-0.24419656982221,0.1
75,3,0.142881727931157,0.1
76,3,1.14246300948844,0.1
77,3,-0.301662854830351,0.1
78,3,0.522093567502135,0.1
79,3,0.271955589414346,0.1
80,3,1.29397596589969,0.1
81,3,0.640595031852425,0.1
82,3,1.95925061640444,0.1
83,3,2.12383899153789,0.1
84,3,-0.178925685912549,0.1
85,3,0.313237816725743,0.1
86,3,-0.272943039245758,0.1
87,3,1.80786964529744,0.1
88,3,0.77536830084653,0.1
89,3,1.74120699065378,0.1
90,3,2.1436975678748,0.1
91,3,0.518053917217632,0.1
92,3,1.30246046901716,0.1
93,3,0.745597702452694,0.1
94,3,2.42153765616225,0.1
95,3,1.64642455344983,0.1
96,3,1.10532885370715,0.1
97,3,-0.221571343554556,0.1
98,3,-0.351544739808459,0.1
99,3,0.269078912374249,0.1
100,3,1.75944008440648,0.1
101,3,2.31869855053099,0.1
102,3,-0.365171006153983,0.1
103,3,-0.104873145687233,0.1
104,3,-0.170814558915243,0.1
105,3,-0.254793548368696,0.1
106,3,1.490510538733,0.1
107,3,1.20161207089264,0.1
108,3,-0.245326575769952,0.1
109,3,0.935915023570876,0.1
110,3,1.23945266893566,0.1
111,3,0.348690438546953,0.1
112,3,1.56208697320778,0.1
113,3,0.951552850247917,0.1
114,3,1.50916452218749,0.1
115,3,1.06964838667441,0.1
116,3,1.73055942256853,0.1
117,3,1.78326976414445,0.1
118,3,0.919115368123533,0.1
119,3,0.612890734121576,0.1
120,3,1.4736864375488,0.1
121,3,-0.330523563289553,0.1
122,3,1.21186838024687,0.1
123,3,1.12680381321452,0.1
124,3,0.772027684293844,0.1
125,3,0.471104292826927,0.1
126,3,-0.147669121088098,0.1
127,3,-0.107460990380023,0.1
128,3,0.594051570476561,0.1
129,3,-0.322337807971636,0.1
130,3,1.46845525427913,0.1
131,3,-0.341038056265925,0.1
132,3,1.14259133877849,0.1
133,3,0.895501783265162,0.1
134,3,0.0908765415064613,0.1
135,3,1.68577431858892,0.1
136,3,1.31946792936574,0.1
137,3,-0.125562988988668,0.1
138,3,-0.157428488233789,0.1
139,3,0.442773607433125,0.1
140,3,-0.373512459744875,0.1
141,3,0.886748255350257,0.1
142,3,0.473431228312995,0.1
143,3,1.19788362235787,0.1
144,3,1.15462197231977,0.1
145,3,1.21360065244736,0.1
146,3,0.284001296238789,0.1
147,3,0.879111865919038,0.1
148,3,1.22105779808559,0.1
149,3,-0.146861521817413,0.1
150,3,0.656860068695019,0.1
151,3,1.06800258795423,0.1
152,3,0.560258513142097,0.1
153,3,-0.29049153279595,0.1
154,3,1.49674470088532,0.1
155,3,-0.398064676465943,0.1
156,3,-0.278887461089299,0.1
157,3,0.750624639192454,0.1
158,3,0.172332108559261,0.1
159,3,-0.0577070640334293,0.1
160,3,1.44185398982514,0.1
161,3,1.58068766821824,0.1
162,3,2.08818155196835,0.1
163,3,1.19610306443059,0.1
164,3,1.50008839426418,0.1
165,3,1.23685398228101,0.1
166,3,1.20552390401248,0.1
167,3,1.107139642757,0.1
168,3,-0.146681662719978,0.1
169,3,1.33674756214271,0.1
170,3,0.00126275117883009,0.1
171,3,0.830893285102786,0.1
172,3,0.851997758483475,0.1
173,3,-0.190405482750738,0.1
174,3,-0.286646660570927,0.1
175,3,0.590668712978854,0.1
176,3,1.58635919424127,0.1
177,3,1.37709656726894,0.1
178,3,1.43551609829148,0.1
179,3,1.02918788007029,0.1
180,3,2.1089516651652,0.1
181,3,-0.115466749563976,0.1
182,3,1.21343923868479,0.1
183,3,-0.316659757693917,0.1
184,3,0.638746505945786,0.1
185,3,0.120321744933074,0.1
186,3,0.805798267177911,0.1
187,3,-0.169785274171472,0.1
188,3,0.938488187082934,0.1
189,3,0.976471335230457,0.1
190,3,-0.0295751862284583,0.1
191,3,-0.000239607976342735,0.1
192,3,0.234159346817841,0.1
193,3,-0.178821715914197,0.1
194,3,0.391130248868501,0.1
195,3,0.752779562469004,0.1
196,3,0.914497227259117,0.1
197,3,1.11563424447029,0.1
198,3,2.05865899961205,0.1
199,3,-0.415268641528108,0.1
200,3,0.973127237778078,0.1
1,4,1.25224281082756,0.15
2,4,-0.162894136278558,0.15
3,4,0.685697872238008,0.15
4,4,1.13425878040718,0.15
5,4,0.974105766412104,0.15
6,4,1.76939249920939,0.15
7,4,1.84968904638947,0.15
8,4,-0.163258800229278,0.15
9,4,0.830276745962853,0.15
10,4,1.60715584141,0.15
11,4,0.444211431383638,0.15
12,4,1.33821382832471,0.15
13,4,0.794956865048519,0.15
14,4,1.97138538918148,0.15
15,4,1.46794949481317,0.15
16,4,0.515383779646714,0.15
17,4,2.01970236495958,0.15
18,4,0.590912477954015,0.15
19,4,0.988471164471653,0.15
20,4,0.0998945297353669,0.15
21,4,2.04114271248879,0.15
22,4,0.96780663814992,0.15
23,4,1.13471220097351,0.15
24,4,-0.153851382940516,0.15
25,4,-0.0620505098957063,0.15
26,4,3.29548321315149,0.15
27,4,0.322629705740825,0.15
28,4,0.242582179452157,0.15
29,4,1.18977863865722,0.15
30,4,1.12460067086643,0.15
31,4,1.614340829809,0.15
32,4,0.283393190806373,0.15
33,4,1.39230246145196,0.15
34,4,0.0948641774263387,0.15
35,4,0.532215911437456,0.15
36,4,0.636784098567996,0.15
37,4,0.829228475189782,0.15
38,4,1.09324428526497,0.15
39,4,0.997723878291566,0.15
40,4,0.97813025562674,0.15
41,4,1.3110996965911,0.15
42,4,-0.181138386903878,0.15
43,4,-0.167558807416949,0.15
44,4,1.36915896179137,0.15
45,4,1.90559541362232,0.15
46,4,-0.123338225931409,0.15
47,4,1.13289272212886,0.15
48,4,1.77080753263772,0.15
49,4,-0.0904644051490912,0.15
50,4,-0.127399378002239,0.15
51,4,-0.159328705853559,0.15
52,4,1.91834364699102,0.15
53,4,0.632086724189261,0.15
54,4,1.39960477049088,0.15
55,4,1.73258816622813,0.15
56,4,1.65437393050853,0.15
57,4,1.70995319681364,0.15
58,4,0.568737205023626,0.15
59,4,-0.143576288193952,0.15
60,4,1.23780565529105,0.15
61,4,1.20257390655761,0.15
62,4,0.252588013481541,0.15
63,4,-0.0960773734357189,0.15
64,4,2.41944415410555,0.15
65,4,0.261168525334551,0.15
66,4,-0.333169788349089,0.15
67,4,-0.121293636763025,0.15
68,4,1.13503141875031,0.15
69,4,-0.139154566730318,0.15
70,4,0.164732013871366,0.15
71,4,0.348362529820738,0.15
72,4,0.814840659846275,0.15
73,4,1.52177247826329,0.15
74,4,-0.0975542633363837,0.15
75,4,0.258814127592422,0.15
76,4,1.23873383138018,0.15
77,4,-0.0244407629860097,0.15
78,4,0.63355835028678,0.15
79,4,0.4257113236609,0.15
80,4,1.2290890427286,0.15
81,4,0.770044349932634,0.15
82,4,2.24065634811451,0.15
83,4,2.38416558327892,0.15
84,4,-0.050619965162665,0.15
85,4,0.414738576771425,0.15
86,4,-0.201012441010652,0.15
87,4,1.8709041258981,0.15
88,4,0.749084530981246,0.15
89,4,1.6782791213335,0.15
90,4,2.40843606650886,0.15
91,4,0.481585120905957,0.15
92,4,1.38187885767042,0.15
93,4,0.61318599883047,0.15
94,4,2.72696338290298,0.15
95,4,1.52494430804392,0.15
96,4,1.22178932818774,0.15
97,4,-0.0635836854430461,0.15
98,4,-0.171191138979221,0.15
99,4,0.218973841990244,0.15
100,4,1.86303908626953,0.15
101,4,2.4443992446498,0.15
102,4,-0.162460465262678,0.15
103,4,-0.114107995894446,0.15
104,4,-0.19535842366323,0.15
105,4,-0.166727605241124,0.15
106,4,1.38666551786148,0.15
107,4,1.38986839297966,0.15
108,4,-0.0532042971343665,0.15
109,4,1.1435834205825,0.15
110,4,1.39253291390975,0.15
111,4,0.40630347793487,0.15
112,4,1.4049540610754,0.15
113,4,0.834087803958073,0.15
114,4,1.52668312065954,0.15
115,4,0.960280353058843,0.15
116,4,1.79611899723113,0.15
117,4,2.06096124626774,0.15
118,4,1.0923681649573,0.15
119,4,0.729766982522291,0.15
120,4,1.61831931930788,0.15
121,4,-0.089430042248473,0.15
122,4,1.39113340407781,0.15
123,4,1.20120019992847,0.15
124,4,0.882571357910177,0.15
125,4,0.475579230158246,0.15
126,4,-0.062825026449219,0.15
127,4,-0.106231076257296,0.15
128,4,0.600585690920828,0.15
129,4,-0.100382308297705,0.15
130,4,1.57594074619984,0.15
131,4,-0.281081771701222,0.15
132,4,1.20179254005206,0.15
133,4,1.0409672342133,0.15
134,4,0.143900121210649,0.15
135,4,1.86100026518504,0.15
136,4,1.17443954383652,0.15
137,4,-0.122433503976579,0.15
138,4,-0.15088739840798,0.15
139,4,0.43195214554433,0.15
140,4,-0.184449409100163,0.15
141,4,1.0557667885762,0.15
142,4,0.505461930542301,0.15
143,4,1.02866687927638,0.15
144,4,1.2301817080059,0.15
145,4,1.37703710163025,0.15
146,4,0.397603156327462,0.15
147,4,0.858549951954865,0.15
148,4,1.23719967143935,0.15
149,4,-0.156931687030789,0.15
150,4,0.717067077200599,0.15
151,4,1.26256400119227,0.15
152,4,0.556543373592341,0.15
153,4,-0.142093622919151,0.15
154,4,1.65494533993727,0.15
155,4,-0.220095043914512,0.15
156,4,-0.262529770892542,0.15
157,4,0.667212891883886,0.15
158,4,0.387111248850444,0.15
159,4,-0.0323971086816422,0.15
160,4,1.59645289432302,0.15
161,4,1.68821149578019,0.15
162,4,1.93355657837316,0.15
163,4,1.08180943020114,0.15
164,4,1.50132156002419,0.15
165,4,1.43589727139043,0.15
166,4,1.20166920861131,0.15
167,4,1.12763256509717,0.15
168,4,-0.053397297273873,0.15
169,4,1.55631027635436,0.15
170,4,0.0289306852416514,0.15
171,4,0.819410597785152,0.15
172,4,1.01082508925272,0.15
173,4,-0.103271991170711,0.15
174,4,-0.182687669469098,0.15
175,4,0.619933421121263,0.15
176,4,1.73756274845625,0.15
177,4,1.57845583319522,0.15
178,4,1.19066253632294,0.15
179,4,1.1989519439249,0.15
180,4,2.1627122881828,0.15
181,4,-0.0786463081360504,0.15
182,4,1.04331155933097,0.15
183,4,-0.177672254934617,0.15
184,4,0.639686955069347,0.15
185,4,-0.00431990904485838,0.15
186,4,0.584023543948342,0.15
187,4,-0.200312219744672,0.15
188,4,0.959368639010734,0.15
189,4,1.00726055939504,0.15
190,4,-0.0650159409667657,0.15
191,4,-0.0436590601058504,0.15
192,4,0.277512231540284,0.15
193,4,-0.0773165306473798,0.15
194,4,0.210750890540037,0.15
195,4,0.712888488742714,0.15
196,4,0.795139799651822,0.15
197,4,1.1813967214439,0.15
198,4,2.27677230404446,0.15
199,4,-0.25791614542996,0.15
200,4,0.762046523199354,0.15
1,5,1.46522810429838,0.2
2,5,-0.0163645462658613,0.2
3,5,0.872787036094759,0.2
4,5,1.30827421764635,0.2
5,5,0.942823577217891,0.2
6,5,1.74655858353667,0.2
7,5,2.08842457030079,0.2
8,5,0.0392526073312814,0.2
9,5,0.840371370812386,0.2
10,5,1.6024706160762,0.2
11,5,0.376263585936342,0.2
12,5,1.56078739557842,0.2
13,5,0.806940933737763,0.2
14,5,2.15732667530494,0.2
15,5,1.79918042412071,0.2
16,5,0.464766402494648,0.2
17,5,2.13619300063591,0.2
18,5,0.497111490635625,0.2
19,5,1.08240520858389,0.2
20,5,-0.0347689278166232,0.2
21,5,2.31267128377592,0.2
22,5,0.875760419925656,0.2
23,5,1.11829165199276,0.2
24,5,0.119910715646795,0.2
25,5,0.0304196933878547,0.2
26,5,3.68022891230941,0.2
27,5,0.323869951418421,0.2
28,5,0.21092721025428,0.2
29,5,1.20123811199341,0.2
30,5,1.22761191174426,0.2
31,5,1.95573137367951,0.2
32,5,0.302684144273041,0.2
33,5,1.45120721562958,0.2
34,5,0.122454729919872,0.2
35,5,0.4950924116437,0.2
36,5,0.652827885028501,0.2
37,5,0.796972635591674,0.2
38,5,1.29683833271593,0.2
39,5,1.21781730934295,0.2
40,5,0.930972054988799,0.2
41,5,1.43174714037729,0.2
42,5,0.0369890437859047,0.2
43,5,0.093616567148312,0.2
44,5,1.2952303293867,0.2
45,5,2.18779743591801,0.2
46,5,-0.0134536697690343,0.2
47,5,1.00976744567473,0.2
48,5,1.75210282419016,0.2
49,5,0.0434186230380152,0.2
50,5,-0.00954784625384968,0.2
51,5,0.123165853383981,0.2
52,5,2.18443740278478,0.2
53,5,0.604643290173773,0.2
54,5,1.43797249564019,0.2
55,5,1.68015990642619,0.2
56,5,1.70587109829813,0.2
57,5,1.81423793169177,0.2
58,5,0.510331310802183,0.2
59,5,0.127263340264432,0.2
60,5,1.0950913571311,0.2
61,5,1.34549609191611,0.2
62,5,0.40905914487468,0.2
63,5,-0.0132703503054889,0.2
64,5,2.66726017558235,0.2
65,5,0.193499224415875,0.2
66,5,-0.462148579526434,0.2
67,5,0.014606069551839,0.2
68,5,1.25468808794682,0.2
69,5,0.0254235386735908,0.2
70,5,0.096111242262678,0.2
71,5,0.396727889700914,0.2
72,5,0.63693596804619,0.2
73,5,1.69345511342577,0.2
74,5,0.0556517542933648,0.2
75,5,0.208940652132468,0.2
76,5,1.25969070099655,0.2
77,5,-0.00813773610457388,0.2
78,5,0.641099901587718,0.2
79,5,0.464819103115501,0.2
80,5,1.16758986301097,0.2
81,5,0.848487324384932,0.2
82,5,2.49088691777095,0.2
